time,data
2017-05-19 14:40:35,5.04815
2017-05-19 14:40:36,5.0481
2017-05-19 14:40:37,5.0482
2017-05-19 14:40:39,5.04825
2017-05-19 14:40:40,5.0485
2017-05-19 14:40:41,5.0484
2017-05-19 14:40:42,5.04835
2017-05-19 14:40:43,5.04845
2017-05-19 14:40:44,5.0484
2017-05-19 14:40:45,5.0483
2017-05-19 14:40:46,5.0484
2017-05-19 14:40:50,5.0485
2017-05-19 14:40:51,5.0484
2017-05-19 14:40:52,5.04845
2017-05-19 14:40:53,5.0485
2017-05-19 14:40:55,5.0485
2017-05-19 14:40:56,5.04845
2017-05-19 14:40:57,5.0484
2017-05-19 14:40:58,5.04845
2017-05-19 14:40:59,5.04845
2017-05-19 14:41:00,5.0484
2017-05-19 14:41:04,5.04835
2017-05-19 14:41:05,5.0485
2017-05-19 14:41:06,5.0485
2017-05-19 14:41:07,5.0485
2017-05-19 14:41:08,5.0485
2017-05-19 14:41:09,5.04845
2017-05-19 14:41:10,5.0485
2017-05-19 14:41:13,5.0486
2017-05-19 14:41:17,5.04855
2017-05-19 14:41:18,5.0483
2017-05-19 14:41:19,5.04825
2017-05-19 14:41:20,5.04825
2017-05-19 14:41:21,5.0482
2017-05-19 14:41:23,5.04835
2017-05-19 14:41:24,5.0484
2017-05-19 14:41:25,5.04835
2017-05-19 14:41:26,5.0483
2017-05-19 14:41:27,5.04835
2017-05-19 14:41:28,5.0484
2017-05-19 14:41:29,5.0485
2017-05-19 14:41:30,5.04845
2017-05-19 14:41:31,5.0486
2017-05-19 14:41:32,5.0485
2017-05-19 14:41:33,5.0486
2017-05-19 14:41:34,5.0485
2017-05-19 14:41:36,5.04845
2017-05-19 14:41:37,5.0482
2017-05-19 14:41:38,5.04865
2017-05-19 14:41:39,5.0484
2017-05-19 14:41:40,5.04825
2017-05-19 14:41:41,5.0483
2017-05-19 14:41:42,5.04835
2017-05-19 14:41:43,5.04835
2017-05-19 14:41:44,5.0478
2017-05-19 14:41:45,5.0477
2017-05-19 14:41:46,5.04765
2017-05-19 14:41:47,5.0477
2017-05-19 14:41:48,5.048
2017-05-19 14:41:50,5.04795
2017-05-19 14:41:51,5.04805
2017-05-19 14:41:52,5.048
2017-05-19 14:41:53,5.048
2017-05-19 14:41:54,5.048
2017-05-19 14:41:55,5.0481
2017-05-19 14:41:56,5.0482
2017-05-19 14:41:57,5.04815
2017-05-19 14:41:58,5.04805
2017-05-19 14:41:59,5.048
2017-05-19 14:42:00,5.04795
2017-05-19 14:42:01,5.048
2017-05-19 14:42:02,5.04795
2017-05-19 14:42:03,5.048
2017-05-19 14:42:05,5.04795
2017-05-19 14:42:06,5.048
2017-05-19 14:42:07,5.0478
2017-05-19 14:42:08,5.0477
2017-05-19 14:42:09,5.0478
2017-05-19 14:42:10,5.0479
2017-05-19 14:42:11,5.0479
2017-05-19 14:42:12,5.04785
2017-05-19 14:42:13,5.0478
2017-05-19 14:42:14,5.0478
2017-05-19 14:42:15,5.04785
2017-05-19 14:42:16,5.0478
2017-05-19 14:42:17,5.04785
2017-05-19 14:42:20,5.0478
2017-05-19 14:42:21,5.0478
2017-05-19 14:42:22,5.04785
2017-05-19 14:42:23,5.0479
2017-05-19 14:42:24,5.04785
2017-05-19 14:42:25,5.04755
2017-05-19 14:42:26,5.04745
2017-05-19 14:42:27,5.0476
2017-05-19 14:42:28,5.04755
2017-05-19 14:42:29,5.0475
2017-05-19 14:42:32,5.04745
2017-05-19 14:42:36,5.0475
2017-05-19 14:42:37,5.0476
2017-05-19 14:42:38,5.04755
2017-05-19 14:42:39,5.0476
2017-05-19 14:42:40,5.0478
2017-05-19 14:42:41,5.0479
2017-05-19 14:42:45,5.04795
2017-05-19 14:42:46,5.0481
2017-05-19 14:42:48,5.0477
2017-05-19 14:42:49,5.04765
2017-05-19 14:42:50,5.0477
2017-05-19 14:42:51,5.0478
2017-05-19 14:42:52,5.04785
2017-05-19 14:42:53,5.0478
2017-05-19 14:42:54,5.04775
2017-05-19 14:42:55,5.0473
2017-05-19 14:42:56,5.0475
2017-05-19 14:42:57,5.0476
2017-05-19 14:42:58,5.04765
2017-05-19 14:42:59,5.0476
2017-05-19 14:43:00,5.0477
2017-05-19 14:43:01,5.04785
2017-05-19 14:43:02,5.0479
2017-05-19 14:43:03,5.04815
2017-05-19 14:43:04,5.0483
2017-05-19 14:43:05,5.04825
2017-05-19 14:43:07,5.0482
2017-05-19 14:43:08,5.04825
2017-05-19 14:43:09,5.048
2017-05-19 14:43:10,5.0481
2017-05-19 14:43:13,5.04805
2017-05-19 14:43:14,5.0484
2017-05-19 14:43:21,5.0483
2017-05-19 14:43:22,5.04835
2017-05-19 14:43:25,5.0483
2017-05-19 14:43:26,5.04835
2017-05-19 14:43:27,5.0484
2017-05-19 14:43:29,5.04845
2017-05-19 14:43:30,5.0485
2017-05-19 14:43:31,5.0486
2017-05-19 14:43:32,5.04855
2017-05-19 14:43:35,5.0486
2017-05-19 14:43:37,5.04855
2017-05-19 14:43:38,5.0485
2017-05-19 14:43:41,5.0484
2017-05-19 14:43:42,5.0483
2017-05-19 14:43:43,5.0483
2017-05-19 14:43:44,5.0481
2017-05-19 14:43:45,5.04795
2017-05-19 14:43:46,5.0481
2017-05-19 14:43:47,5.0477
2017-05-19 14:43:48,5.0478
2017-05-19 14:43:56,5.04775
2017-05-19 14:44:00,5.0477
2017-05-19 14:44:01,5.04775
2017-05-19 14:44:02,5.0477
2017-05-19 14:44:03,5.04775
2017-05-19 14:44:04,5.0477
2017-05-19 14:44:05,5.04775
2017-05-19 14:44:06,5.0478
2017-05-19 14:44:10,5.04775
2017-05-19 14:44:11,5.0478
2017-05-19 14:44:12,5.0481
2017-05-19 14:44:13,5.0479
2017-05-19 14:44:14,5.0478
2017-05-19 14:44:16,5.04775
2017-05-19 14:44:18,5.0477
2017-05-19 14:44:20,5.04775
2017-05-19 14:44:26,5.0477
2017-05-19 14:44:33,5.0479
2017-05-19 14:44:34,5.04795
2017-05-19 14:44:35,5.0479
2017-05-19 14:44:36,5.04795
2017-05-19 14:44:37,5.0476
2017-05-19 14:44:38,5.0477
2017-05-19 14:44:39,5.048
2017-05-19 14:44:41,5.04785
2017-05-19 14:44:43,5.0479
2017-05-19 14:44:44,5.0478
2017-05-19 14:44:46,5.04775
2017-05-19 14:44:47,5.0478
2017-05-19 14:44:48,5.0477
2017-05-19 14:44:49,5.0477
2017-05-19 14:44:50,5.04775
2017-05-19 14:44:51,5.0477
2017-05-19 14:44:52,5.04775
2017-05-19 14:44:53,5.0479
2017-05-19 14:44:58,5.04795
2017-05-19 14:45:00,5.0479
2017-05-19 14:45:01,5.0478
2017-05-19 14:45:02,5.0477
2017-05-19 14:45:05,5.04765
2017-05-19 14:45:06,5.0477
2017-05-19 14:45:07,5.0474
2017-05-19 14:46:11,5.0474
2017-05-19 14:46:11,5.0468
2017-05-19 14:46:11,5.0468
2017-05-19 14:46:12,5.0468
2017-05-19 14:46:12,5.0467
2017-05-19 14:46:13,5.04705
2017-05-19 14:46:15,5.04725
2017-05-19 14:46:15,5.04695
2017-05-19 14:46:16,5.04705
2017-05-19 14:46:17,5.04705
2017-05-19 14:46:18,5.0471
2017-05-19 14:46:19,5.0473
2017-05-19 14:46:20,5.0473
2017-05-19 14:46:21,5.04745
2017-05-19 14:46:23,5.0476
2017-05-19 14:46:24,5.04745
2017-05-19 14:46:25,5.0474
2017-05-19 14:46:26,5.04735
2017-05-19 14:46:27,5.0473
2017-05-19 14:46:28,5.04735
2017-05-19 14:46:31,5.0474
2017-05-19 14:46:32,5.04735
2017-05-19 14:46:34,5.04725
2017-05-19 14:46:35,5.04735
2017-05-19 14:46:36,5.04725
2017-05-19 14:46:37,5.04725
2017-05-19 14:46:38,5.0473
2017-05-19 14:46:39,5.04725
2017-05-19 14:46:40,5.04725
2017-05-19 14:46:41,5.0473
2017-05-19 14:46:42,5.0472
2017-05-19 14:46:44,5.04715
2017-05-19 14:46:45,5.0471
2017-05-19 14:46:46,5.04705
2017-05-19 14:46:47,5.0471
2017-05-19 14:46:49,5.047
2017-05-19 14:46:50,5.0468
2017-05-19 14:46:51,5.0467
2017-05-19 14:46:52,5.04675
2017-05-19 14:46:53,5.04685
2017-05-19 14:46:54,5.0466
2017-05-19 14:46:55,5.0465
2017-05-19 14:46:59,5.0466
2017-05-19 14:47:00,5.0468
2017-05-19 14:47:01,5.04685
2017-05-19 14:47:04,5.0468
2017-05-19 14:47:05,5.0468
2017-05-19 14:47:06,5.0466
2017-05-19 14:47:07,5.04655
2017-05-19 14:47:08,5.0465
2017-05-19 14:47:09,5.04625
2017-05-19 14:47:10,5.04655
2017-05-19 14:47:11,5.0466
2017-05-19 14:47:12,5.0468
2017-05-19 14:47:14,5.04685
2017-05-19 14:47:15,5.04675
2017-05-19 14:47:16,5.04675
2017-05-19 14:47:17,5.0467
2017-05-19 14:47:19,5.0467
2017-05-19 14:47:20,5.0466
2017-05-19 14:47:23,5.04655
2017-05-19 14:47:24,5.0466
2017-05-19 14:47:25,5.0467
2017-05-19 14:47:26,5.0468
2017-05-19 14:47:27,5.0467
2017-05-19 14:47:30,5.04665
2017-05-19 14:47:31,5.0467
2017-05-19 14:47:32,5.04665
2017-05-19 14:47:33,5.0466
2017-05-19 14:47:34,5.0465
2017-05-19 14:47:37,5.04655
2017-05-19 14:47:38,5.04665
2017-05-19 14:47:39,5.0466
2017-05-19 14:47:40,5.04655
2017-05-19 14:47:41,5.0462
2017-05-19 14:47:42,5.0462
2017-05-19 14:47:43,5.04625
2017-05-19 14:47:44,5.0463
2017-05-19 14:47:45,5.04625
2017-05-19 14:47:46,5.0462
2017-05-19 14:47:47,5.04615
2017-05-19 14:47:48,5.0462
2017-05-19 14:47:50,5.04645
2017-05-19 14:47:51,5.0466
2017-05-19 14:47:52,5.04665
2017-05-19 14:47:53,5.0467
2017-05-19 14:47:54,5.0466
2017-05-19 14:47:55,5.0465
2017-05-19 14:47:56,5.0465
2017-05-19 14:47:57,5.0465
2017-05-19 14:47:59,5.0464
2017-05-19 14:48:00,5.0464
2017-05-19 14:48:01,5.0465
2017-05-19 14:48:03,5.0464
2017-05-19 14:48:04,5.0465
2017-05-19 14:48:07,5.0464
2017-05-19 14:48:08,5.0465
2017-05-19 14:48:18,5.04655
2017-05-19 14:48:18,5.0465
2017-05-19 14:48:19,5.0469
2017-05-19 14:48:22,5.047
2017-05-19 14:48:23,5.0474
2017-05-19 14:48:24,5.0475
2017-05-19 14:48:25,5.04755
2017-05-19 14:48:26,5.0476
2017-05-19 14:48:27,5.04775
2017-05-19 14:48:28,5.0478
2017-05-19 14:48:29,5.04785
2017-05-19 14:48:30,5.04785
2017-05-19 14:48:31,5.0479
2017-05-19 14:48:34,5.0478
2017-05-19 14:48:35,5.04765
2017-05-19 14:48:36,5.0476
2017-05-19 14:48:37,5.04755
2017-05-19 14:48:38,5.0476
2017-05-19 14:48:44,5.04755
2017-05-19 14:48:45,5.048
2017-05-19 14:48:47,5.0479
2017-05-19 14:48:48,5.04795
2017-05-19 14:48:49,5.0481
2017-05-19 14:48:50,5.04855
2017-05-19 14:48:51,5.04835
2017-05-19 14:48:52,5.0483
2017-05-19 14:48:53,5.0482
2017-05-19 14:48:54,5.0484
2017-05-19 14:48:56,5.04845
2017-05-19 14:48:57,5.0484
2017-05-19 14:48:58,5.04845
2017-05-19 14:48:59,5.0482
2017-05-19 14:49:02,5.04825
2017-05-19 14:49:04,5.0482
2017-05-19 14:49:10,5.0481
2017-05-19 14:49:11,5.0479
2017-05-19 14:49:12,5.0478
2017-05-19 14:49:20,5.0479
2017-05-19 14:49:21,5.04785
2017-05-19 14:49:22,5.0479
2017-05-19 14:49:23,5.04785
2017-05-19 14:49:24,5.04775
2017-05-19 14:49:25,5.04775
2017-05-19 14:49:26,5.0478
2017-05-19 14:49:27,5.04775
2017-05-19 14:49:28,5.0477
2017-05-19 14:49:29,5.04775
2017-05-19 14:49:32,5.0477
2017-05-19 14:49:33,5.04765
2017-05-19 14:49:34,5.0479
2017-05-19 14:49:35,5.048
2017-05-19 14:49:36,5.04785
2017-05-19 14:49:39,5.0479
2017-05-19 14:49:43,5.0478
2017-05-19 14:49:44,5.0479
2017-05-19 14:49:45,5.04795
2017-05-19 14:49:46,5.048
2017-05-19 14:49:47,5.04795
2017-05-19 14:49:49,5.048
2017-05-19 14:50:02,5.04795
2017-05-19 14:50:03,5.0478
2017-05-19 14:50:04,5.0479
2017-05-19 14:50:07,5.048
2017-05-19 14:50:08,5.04815
2017-05-19 14:50:09,5.04815
2017-05-19 14:50:10,5.0481
2017-05-19 14:50:11,5.04815
2017-05-19 14:50:12,5.0482
2017-05-19 14:50:18,5.04825
2017-05-19 14:50:19,5.04835
2017-05-19 14:50:20,5.04835
2017-05-19 14:50:21,5.04845
2017-05-19 14:50:22,5.0484
2017-05-19 14:50:25,5.04835
2017-05-19 14:50:26,5.0478
2017-05-19 14:50:27,5.0477
2017-05-19 14:50:28,5.0477
2017-05-19 14:50:36,5.04765
2017-05-19 14:50:37,5.0476
2017-05-19 14:50:38,5.0477
2017-05-19 14:50:39,5.04775
2017-05-19 14:50:44,5.0478
2017-05-19 14:50:45,5.0478
2017-05-19 14:50:46,5.0477
2017-05-19 14:50:47,5.04765
2017-05-19 14:50:48,5.0476
2017-05-19 14:50:49,5.0476
2017-05-19 14:50:50,5.0473
2017-05-19 14:50:51,5.0474
2017-05-19 14:50:52,5.0475
2017-05-19 14:50:53,5.0476
2017-05-19 14:50:55,5.0476
2017-05-19 14:50:56,5.0477
2017-05-19 14:50:57,5.0478
2017-05-19 14:50:58,5.04785
2017-05-19 14:50:59,5.0477
2017-05-19 14:51:00,5.0477
2017-05-19 14:51:01,5.0476
2017-05-19 14:51:03,5.04755
2017-05-19 14:51:07,5.0476
2017-05-19 14:51:08,5.04765
2017-05-19 14:51:09,5.0476
2017-05-19 14:51:10,5.0477
2017-05-19 14:51:11,5.0478
2017-05-19 14:51:12,5.0479
2017-05-19 14:51:13,5.0478
2017-05-19 14:51:14,5.04785
2017-05-19 14:51:15,5.04815
2017-05-19 14:51:16,5.0481
2017-05-19 14:51:19,5.04815
2017-05-19 14:51:20,5.0483
2017-05-19 14:51:21,5.0482
2017-05-19 14:51:22,5.04795
2017-05-19 14:51:23,5.048
2017-05-19 14:51:24,5.04795
2017-05-19 14:51:26,5.048
2017-05-19 14:51:27,5.04815
2017-05-19 14:51:28,5.0478
2017-05-19 14:51:30,5.0477
2017-05-19 14:51:31,5.04765
2017-05-19 14:51:34,5.0476
2017-05-19 14:51:35,5.0475
2017-05-19 14:51:36,5.0473
2017-05-19 14:51:39,5.04735
2017-05-19 14:51:40,5.0477
2017-05-19 14:51:41,5.0478
2017-05-19 14:51:44,5.0479
2017-05-19 14:51:45,5.0478
2017-05-19 14:51:46,5.0479
2017-05-19 14:51:54,5.0478
2017-05-19 14:51:55,5.04795
2017-05-19 14:51:56,5.0479
2017-05-19 14:51:57,5.04775
2017-05-19 14:51:58,5.0477
2017-05-19 14:51:59,5.04775
2017-05-19 14:52:00,5.0479
2017-05-19 14:52:01,5.04795
2017-05-19 14:52:02,5.0479
2017-05-19 14:52:03,5.04795
2017-05-19 14:52:04,5.04785
2017-05-19 14:52:05,5.0478
2017-05-19 14:52:07,5.04785
2017-05-19 14:52:07,5.04785
2017-05-19 14:52:09,5.0478
2017-05-19 14:52:10,5.0475
2017-05-19 14:52:12,5.04745
2017-05-19 14:52:13,5.0471
2017-05-19 14:52:14,5.047
2017-05-19 14:52:15,5.04705
2017-05-19 14:52:16,5.047
2017-05-19 14:52:17,5.04695
2017-05-19 14:52:18,5.047
2017-05-19 14:52:19,5.04685
2017-05-19 14:52:20,5.0462
2017-05-19 14:52:21,5.04605
2017-05-19 14:52:22,5.0458
2017-05-19 14:52:23,5.04585
2017-05-19 14:52:24,5.0458
2017-05-19 14:52:25,5.04575
2017-05-19 14:52:26,5.0457
2017-05-19 14:52:28,5.0458
2017-05-19 14:52:30,5.0457
2017-05-19 14:52:31,5.0456
2017-05-19 14:52:33,5.04555
2017-05-19 14:52:34,5.0456
2017-05-19 14:52:36,5.04555
2017-05-19 14:52:38,5.0455
2017-05-19 14:52:42,5.0454
2017-05-19 14:52:43,5.04535
2017-05-19 14:52:44,5.0454
2017-05-19 14:52:51,5.0453
2017-05-19 14:52:55,5.04535
2017-05-19 14:52:56,5.0454
2017-05-19 14:52:57,5.04535
2017-05-19 14:52:58,5.04535
2017-05-19 14:52:59,5.04505
2017-05-19 14:53:00,5.045
2017-05-19 14:53:01,5.0444
2017-05-19 14:53:07,5.04445
2017-05-19 14:53:08,5.04465
2017-05-19 14:53:09,5.04475
2017-05-19 14:53:10,5.0448
2017-05-19 14:53:11,5.04515
2017-05-19 14:53:12,5.0452
2017-05-19 14:53:13,5.0454
2017-05-19 14:53:14,5.0453
2017-05-19 14:53:15,5.04525
2017-05-19 14:53:16,5.0453
2017-05-19 14:53:17,5.0456
2017-05-19 14:53:18,5.0458
2017-05-19 14:53:19,5.0459
2017-05-19 14:53:20,5.046
2017-05-19 14:53:21,5.0461
2017-05-19 14:53:22,5.0459
2017-05-19 14:53:25,5.04595
2017-05-19 14:53:26,5.0459
2017-05-19 14:53:27,5.04595
2017-05-19 14:53:28,5.04605
2017-05-19 14:53:29,5.0461
2017-05-19 14:53:30,5.0462
2017-05-19 14:53:31,5.0464
2017-05-19 14:53:32,5.04645
2017-05-19 14:53:33,5.0465
2017-05-19 14:53:34,5.0466
2017-05-19 14:53:35,5.04645
2017-05-19 14:53:36,5.0465
2017-05-19 14:53:37,5.0466
2017-05-19 14:53:38,5.04665
2017-05-19 14:53:42,5.0467
2017-05-19 14:53:43,5.0466
2017-05-19 14:53:46,5.0467
2017-05-19 14:53:47,5.0466
2017-05-19 14:53:49,5.04655
2017-05-19 14:53:51,5.0465
2017-05-19 14:53:53,5.04655
2017-05-19 14:53:54,5.0465
2017-05-19 14:53:55,5.04645
2017-05-19 14:53:56,5.0464
2017-05-19 14:53:57,5.04645
2017-05-19 14:53:59,5.0464
2017-05-19 14:54:00,5.0463
2017-05-19 14:54:01,5.0462
2017-05-19 14:54:03,5.0459
2017-05-19 14:54:04,5.04565
2017-05-19 14:54:07,5.0458
2017-05-19 14:54:08,5.04575
2017-05-19 14:54:09,5.0458
2017-05-19 14:54:12,5.04575
2017-05-19 14:54:13,5.0457
2017-05-19 14:54:14,5.0458
2017-05-19 14:54:15,5.04565
2017-05-19 14:54:16,5.046
2017-05-19 14:54:17,5.0463
2017-05-19 14:54:21,5.04635
2017-05-19 14:54:22,5.046
2017-05-19 14:54:23,5.04615
2017-05-19 14:54:25,5.0461
2017-05-19 14:54:27,5.04595
2017-05-19 14:54:28,5.0459
2017-05-19 14:54:29,5.04585
2017-05-19 14:54:30,5.0457
2017-05-19 14:54:31,5.04585
2017-05-19 14:54:32,5.04555
2017-05-19 14:54:34,5.0456
2017-05-19 14:54:35,5.0459
2017-05-19 14:54:36,5.04585
2017-05-19 14:54:37,5.04585
2017-05-19 14:54:38,5.0458
2017-05-19 14:54:40,5.04595
2017-05-19 14:54:41,5.046
2017-05-19 14:54:42,5.0458
2017-05-19 14:54:43,5.0459
2017-05-19 14:54:44,5.04575
2017-05-19 14:54:45,5.0458
2017-05-19 14:54:46,5.0458
2017-05-19 14:54:47,5.0459
2017-05-19 14:54:49,5.046
2017-05-19 14:54:50,5.0459
2017-05-19 14:54:52,5.0457
2017-05-19 14:54:53,5.0458
2017-05-19 14:54:58,5.0457
2017-05-19 14:55:00,5.0456
2017-05-19 14:55:01,5.0458
2017-05-19 14:55:02,5.04585
2017-05-19 14:55:03,5.0456
2017-05-19 14:55:04,5.0454
2017-05-19 14:55:05,5.0452
2017-05-19 14:55:06,5.04515
2017-05-19 14:55:07,5.0451
2017-05-19 14:55:08,5.04535
2017-05-19 14:55:09,5.0453
2017-05-19 14:55:10,5.0453
2017-05-19 14:55:11,5.0451
2017-05-19 14:55:12,5.04475
2017-05-19 14:55:13,5.0448
2017-05-19 14:55:14,5.0447
2017-05-19 14:55:15,5.04465
2017-05-19 14:55:16,5.0446
2017-05-19 14:55:17,5.0447
2017-05-19 14:55:18,5.0448
2017-05-19 14:55:19,5.0448
2017-05-19 14:55:22,5.0447
2017-05-19 14:55:23,5.04505
2017-05-19 14:55:24,5.04515
2017-05-19 14:55:29,5.0452
2017-05-19 14:55:30,5.04515
2017-05-19 14:55:31,5.0451
2017-05-19 14:55:32,5.04495
2017-05-19 14:55:33,5.0449
2017-05-19 14:55:34,5.045
2017-05-19 14:55:35,5.04495
2017-05-19 14:55:36,5.04505
2017-05-19 14:55:37,5.04475
2017-05-19 14:55:38,5.0448
2017-05-19 14:55:40,5.0449
2017-05-19 14:55:41,5.04505
2017-05-19 14:55:42,5.0451
2017-05-19 14:55:45,5.0452
2017-05-19 14:55:46,5.0453
2017-05-19 14:55:47,5.04535
2017-05-19 14:55:48,5.0453
2017-05-19 14:55:49,5.04535
2017-05-19 14:55:50,5.0453
2017-05-19 14:55:52,5.04535
2017-05-19 14:55:55,5.0453
2017-05-19 14:55:56,5.0451
2017-05-19 14:55:57,5.04505
2017-05-19 14:55:58,5.045
2017-05-19 14:55:59,5.0451
2017-05-19 14:56:00,5.04505
2017-05-19 14:56:01,5.04505
2017-05-19 14:56:03,5.0451
2017-05-19 14:56:07,5.04515
2017-05-19 14:56:08,5.0451
2017-05-19 14:56:09,5.0455
2017-05-19 14:56:11,5.04555
2017-05-19 14:56:13,5.0456
2017-05-19 14:56:14,5.04565
2017-05-19 14:56:15,5.0456
2017-05-19 14:56:16,5.04595
2017-05-19 14:56:17,5.04615
2017-05-19 14:56:18,5.0461
2017-05-19 14:56:19,5.0462
2017-05-19 14:56:20,5.0461
2017-05-19 14:56:21,5.04615
2017-05-19 14:56:23,5.04615
2017-05-19 14:56:27,5.0462
2017-05-19 14:56:28,5.04585
2017-05-19 14:56:29,5.0459
2017-05-19 14:56:29,5.04575
2017-05-19 14:56:30,5.04575
2017-05-19 14:56:32,5.0457
2017-05-19 14:56:33,5.04565
2017-05-19 14:56:33,5.0457
2017-05-19 14:56:38,5.04575
2017-05-19 14:56:39,5.0457
2017-05-19 14:56:40,5.04575
2017-05-19 14:56:43,5.0458
2017-05-19 14:56:44,5.0458
2017-05-19 14:56:47,5.04575
2017-05-19 14:56:50,5.0458
2017-05-19 14:56:51,5.04585
2017-05-19 14:56:52,5.0458
2017-05-19 14:56:53,5.04565
2017-05-19 14:56:54,5.04555
2017-05-19 14:56:55,5.0457
2017-05-19 14:56:56,5.0461
2017-05-19 14:56:58,5.04605
2017-05-19 14:56:59,5.046
2017-05-19 14:57:02,5.046
2017-05-19 14:57:03,5.04595
2017-05-19 14:57:05,5.046
2017-05-19 14:57:06,5.04585
2017-05-19 14:57:07,5.0457
2017-05-19 14:57:08,5.04565
2017-05-19 14:57:11,5.0457
2017-05-19 14:57:12,5.04565
2017-05-19 14:57:13,5.0456
2017-05-19 14:57:15,5.0456
2017-05-19 14:57:16,5.0457
2017-05-19 14:57:17,5.0457
2017-05-19 14:57:18,5.04535
2017-05-19 14:57:19,5.04535
2017-05-19 14:57:20,5.0453
2017-05-19 14:57:21,5.0454
2017-05-19 14:57:22,5.0453
2017-05-19 14:57:23,5.04525
2017-05-19 14:57:24,5.04525
2017-05-19 14:57:25,5.0452
2017-05-19 14:57:29,5.04525
2017-05-19 14:57:30,5.0453
2017-05-19 14:57:31,5.04535
2017-05-19 14:57:32,5.0454
2017-05-19 14:57:33,5.04535
2017-05-19 14:57:34,5.0455
2017-05-19 14:57:35,5.04585
2017-05-19 14:57:36,5.0458
2017-05-19 14:57:37,5.04585
2017-05-19 14:57:38,5.0452
2017-05-19 14:57:39,5.0447
2017-05-19 14:57:40,5.04465
2017-05-19 14:57:41,5.0447
2017-05-19 14:57:42,5.04465
2017-05-19 14:57:43,5.0443
2017-05-19 14:57:44,5.04425
2017-05-19 14:57:45,5.0439
2017-05-19 14:57:46,5.0437
2017-05-19 14:57:47,5.0436
2017-05-19 14:57:49,5.0436
2017-05-19 14:57:50,5.0435
2017-05-19 14:57:51,5.04335
2017-05-19 14:57:52,5.04345
2017-05-19 14:57:53,5.0437
2017-05-19 14:57:54,5.04365
2017-05-19 14:57:55,5.04365
2017-05-19 14:57:56,5.0437
2017-05-19 14:57:57,5.0435
2017-05-19 14:57:58,5.0434
2017-05-19 14:58:00,5.04335
2017-05-19 14:58:01,5.04295
2017-05-19 14:58:02,5.04275
2017-05-19 14:58:03,5.0427
2017-05-19 14:58:04,5.04275
2017-05-19 14:58:05,5.0427
2017-05-19 14:58:06,5.0428
2017-05-19 14:58:07,5.04275
2017-05-19 14:58:08,5.0428
2017-05-19 14:58:09,5.04275
2017-05-19 14:58:10,5.0427
2017-05-19 14:58:11,5.04275
2017-05-19 14:58:12,5.0425
2017-05-19 14:58:13,5.04255
2017-05-19 14:58:14,5.04225
2017-05-19 14:58:15,5.0423
2017-05-19 14:58:16,5.0421
2017-05-19 14:58:17,5.042
2017-05-19 14:58:18,5.04215
2017-05-19 14:58:19,5.04275
2017-05-19 14:58:20,5.0428
2017-05-19 14:58:21,5.0426
2017-05-19 14:58:22,5.0425
2017-05-19 14:58:23,5.0419
2017-05-19 14:58:24,5.04185
2017-05-19 14:58:25,5.0419
2017-05-19 14:58:26,5.04165
2017-05-19 14:58:27,5.0416
2017-05-19 14:58:28,5.04155
2017-05-19 14:58:29,5.04135
2017-05-19 14:58:30,5.0414
2017-05-19 14:58:31,5.0414
2017-05-19 14:58:32,5.0413
2017-05-19 14:58:34,5.04145
2017-05-19 14:58:35,5.0421
2017-05-19 14:58:36,5.04195
2017-05-19 14:58:37,5.042
2017-05-19 14:58:38,5.0421
2017-05-19 14:58:39,5.0419
2017-05-19 14:58:40,5.0421
2017-05-19 14:58:41,5.0419
2017-05-19 14:58:42,5.042
2017-05-19 14:58:43,5.0416
2017-05-19 14:58:44,5.04165
2017-05-19 14:58:45,5.0417
2017-05-19 14:58:46,5.04155
2017-05-19 14:58:47,5.0415
2017-05-19 14:58:48,5.0417
2017-05-19 14:58:49,5.04165
2017-05-19 14:58:50,5.0416
2017-05-19 14:58:51,5.0415
2017-05-19 14:58:52,5.04155
2017-05-19 14:58:53,5.04155
2017-05-19 14:58:54,5.0414
2017-05-19 14:58:55,5.0413
2017-05-19 14:58:56,5.0414
2017-05-19 14:58:57,5.0412
2017-05-19 14:58:58,5.0412
2017-05-19 14:58:59,5.04115
2017-05-19 14:59:00,5.0412
2017-05-19 14:59:01,5.0413
2017-05-19 14:59:02,5.0412
2017-05-19 14:59:03,5.0412
2017-05-19 14:59:04,5.0412
2017-05-19 14:59:05,5.0411
2017-05-19 14:59:06,5.04115
2017-05-19 14:59:07,5.0411
2017-05-19 14:59:08,5.0412
2017-05-19 14:59:10,5.0412
2017-05-19 14:59:10,5.0412
2017-05-19 14:59:12,5.0412
2017-05-19 14:59:13,5.04125
2017-05-19 14:59:14,5.0412
2017-05-19 14:59:15,5.0411
2017-05-19 14:59:16,5.04115
2017-05-19 14:59:17,5.0412
2017-05-19 14:59:18,5.0412
2017-05-19 14:59:19,5.0411
2017-05-19 14:59:20,5.04115
2017-05-19 14:59:21,5.041
2017-05-19 14:59:22,5.041
2017-05-19 14:59:23,5.04065
2017-05-19 14:59:24,5.0408
2017-05-19 14:59:25,5.041
2017-05-19 14:59:26,5.0408
2017-05-19 14:59:27,5.04085
2017-05-19 14:59:28,5.0409
2017-05-19 14:59:29,5.0407
2017-05-19 14:59:30,5.0406
2017-05-19 14:59:31,5.04055
2017-05-19 14:59:32,5.0406
2017-05-19 14:59:33,5.0408
2017-05-19 14:59:34,5.04055
